code,url,creator,created_t,last_modified_t,product_name,abbreviated_product_name,generic_name,quantity,packaging,packaging_tags,packaging_text,brands,brands_tags,categories,categories_tags,origins,origins_tags,manufacturing_places,manufacturing_places_tags,labels,labels_tags,emb_codes,emb_codes_tags,cities,cities_tags,purchase_places,stores,countries,ingredients_text,allergens,allergens_tags,traces,traces_tags,serving_size,serving_quantity,no_nutriments,additives_n,additives_tags,ingredients_from_palm_oil_n,ingredients_from_palm_oil,ingredients_from_palm_oil_tags,ingredients_that_may_be_from_palm_oil_n,ingredients_that_may_be_from_palm_oil,ingredients_that_may_be_from_palm_oil_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,states,brand_owner,ecoscore_score_fr,ecoscore_grade_fr,main_category,image_url,image_small_url,image_front_url,image_front_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,-butyric-acid_100g,-caproic-acid_100g,-caprylic-acid_100g,-capric-acid_100g,-lauric-acid_100g,-myristic-acid_100g,-palmitic-acid_100g,-stearic-acid_100g,-arachidic-acid_100g,-behenic-acid_100g,-lignoceric-acid_100g,-cerotic-acid_100g,-montanic-acid_100g,-melissic-acid_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,-alpha-linolenic-acid_100g,-eicosapentaenoic-acid_100g,-docosahexaenoic-acid_100g,omega-6-fat_100g,-linoleic-acid_100g,-arachidonic-acid_100g,-gamma-linolenic-acid_100g,-dihomo-gamma-linolenic-acid_100g,omega-9-fat_100g,-oleic-acid_100g,-elaidic-acid_100g,-gondoic-acid_100g,-mead-acid_100g,-erucic-acid_100g,-nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,-sucrose_100g,-glucose_100g,-fructose_100g,-lactose_100g,-maltose_100g,-maltodextrins_100g,starch_100g,polyols_100g,fiber_100g,-soluble-fiber_100g,-insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g
0654989920103,https://world.openfoodfacts.org/product/0654989920103,usda-ndb-import,1489056346,1587573776,chunky soy nut butter,,,,,,,i.m. Healthy,i-m-healthy,"plant-based foods and beverages, plant-based foods, fats, vegetable fats","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats",,,,,,,,,,,,,united states,"roasted soybeans (non-gmo), naturally pressed soybean oil, granulated cane sugar, palm oil, maltodextrin (from corn), salt).",,,,,2 tbsp (32 g),32,,0,,0,,,0,,,9,c,2,fat and sauces,fats,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",the soy nut butter co,,,en:vegetable-fats,,,,,,,,,,594,2485,,43.75,7.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.25,9.38,,,,,,,,,9.4,,,21.88,,,,0.78,0.312,,0,,,,,0,,,,,,,,,,,,,,0.188,,0.00112,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,
0071279308036,https://world.openfoodfacts.org/product/0071279308036,usda-ndb-import,1489056318,1587573756,digestive healthy salad,,,,,,,fresh express,fresh-express,"plant-based foods and beverages, plant-based foods, fruits and vegetables based foods, salads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:salads",,,,,,,,,,,,,united states,"salad: kale, spinach, beet tops, pak choi, carrots, dressing: water, soy sauce (water, wheat, soybeans, salt, lactic acid), sugar, rice vinegar, ginger, modified corn starch, canola oil, sesame seeds, xanthan gum, sesame oil, dried garlic, dried onion, dates: dates, dextrose, almonds, flaxseeds.",,"en:gluten,en:nuts,en:sesame-seeds,en:soybeans",,,3 cup (100 g),100,,2,"en:e270,en:e415",0,,,0,,,1,b,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",fresh express incorporated,,,en:salads,,,,,,,,,,100,418,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17,11,,,,,,,,,3,,,3,,,,0.675,0.27,,0.0015,,,,0.00024,0.03,,,,,0.0001,6e-05,,,,,,0.39,,0.08,,0.00144,0.04,,0.0003,0,,,,,,,,,,,,,,,,,1,,,,,0.00024,,,
0635992061007,https://world.openfoodfacts.org/product/0635992061007,usda-ndb-import,1489055528,1587573260,"genisoy, sweet crisps, chocolate",,,,,,,downright healthy foods lp,downright-healthy-foods-lp,snacks,en:snacks,,,,,,,,,,,,,united states,"sweet crisp (soy flour, rice flour, wheat flour, corn flour, oat flour, wheat flour, sugar, salt, cinnamon), chocolate flavored coating [sugar, sunflower oil, cocoa powder, whey powder, nonfat milk, soy lecithin (emulsifier), vanilla flavor].",,"en:gluten,en:soybeans",,,10 crisps (20 g),20,,1,"en:e322,en:e322i",0,,,0,,,20,e,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",genisoy,,,en:snacks,,,,,,,,,,450,1883,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,65,35,,,,,,,,,5,,,15,,,,0.9375,0.375,,0,,,,,0,,,,,,,,,,,,,,0.1,,0.0036,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,
0654989970108,https://world.openfoodfacts.org/product/0654989970108,usda-ndb-import,1489055519,1587573256,"i.m. Healthy, soynut butter, chocolate",,,,,,,i.m. Healthy,i-m-healthy,"plant-based foods and beverages, plant-based foods, fats, vegetable fats","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats",,,,,,,,,,,,,united states,"roasted soybeans (non-gmo), naturally pressed soybean oil, granulated cane sugar, cocoa, palm oil, natural vanilla.",,,,,2 tbsp (32 g),32,,0,,0,,,0,,,8,c,2,fat and sauces,fats,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",the soy nut butter co,,,en:vegetable-fats,,,,,,,,,,594,2485,,43.75,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37.5,25,,,,,,,,,9.4,,,18.75,,,,0,0,,0,,,,,0,,,,,,,,,,,,,,0.062,,0.0045,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,
0024126014475,https://world.openfoodfacts.org/product/0024126014475,usda-ndb-import,1489055516,1587573249,"healthy life, english muffins, light",,,,,,,healthy life,healthy-life,"plant-based foods and beverages, plant-based foods, cereals and potatoes, breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,,,,,,,,,,,,united states,"water, enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), cottonseed fiber, yeast, vital wheat gluten, oat fiber, contains 2% or less of the following: wheat flour, potato flour, calcium propionate and potassium sorbate (preservatives), high fructose corn syrup, salt, white corn meal, white corn flour, vinegar, sodium stearoyl lactylate, calcium carbonate, xanthan gum, calcium sulfate, polysorbate 60, soybean oil, ascorbic acid (dough conditioner), l-cysteine, azodicarbonamide, mono and diglycerides, enzymes.",,en:gluten,,,1 muffin (57 g),57,,8,"en:e202,en:e282,en:e415,en:e435,en:e471,en:e481,en:e920,en:e927,en:e927a",0,,,0,,,-6,a,4,cereals and potatoes,bread,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",lewis bakeries inc.,,,en:breads,,,,,,,,,,158,661,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,36.84,1.75,,,,,,,,,10.5,,,8.77,,,,0.8775,0.351,,0,,,,,0,0,0.000298,0.005263,,5.7e-05,,,,,,,,,0.175,,0.00189,,,,,,,,,,,,,,,,,,,,,-6,,,,,,,,
0024126015250,https://world.openfoodfacts.org/product/0024126015250,usda-ndb-import,1489055515,1587573249,"healthy life, english muffins, 100% whole wheat",,,,,,,healthy life,healthy-life,"plant-based foods and beverages, plant-based foods, cereals and potatoes, breads","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,,,,en:kosher,en:kosher,,,,,,,united states,"water, whole wheat flour, wheat gluten, yeast, cream, english muffin base (sugar, wheat gluten, calcium propionate [a preservative], datem, citric acid, fumaric acid, salt, malted barley flour, and ascorbic acid), dough strengthener (calcium sulfate, sodium stearoyl lactylate, guar gum, azodicarbonamide, ascorbic acid and enzymes), soybean oil, salt, kosher,course, fumaric acid, degerminated yellow corn flour, degerminated yellow corn meal, potassium sorbate, soy lecithin.",,"en:gluten,en:milk,en:soybeans",,,2 onz (57 g),57,,9,"en:e202,en:e282,en:e297,en:e322,en:e322i,en:e330,en:e412,en:e472e,en:e481,en:e927,en:e927a",0,,,0,,,-5,a,4,cereals and potatoes,bread,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",lewis bakeries inc.,,,en:breads,,,,,,,,,,175,732,,0.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.58,3.51,,,,,,,,,3.5,,,8.77,,,,0.2625,0.105,,0,,,,,0.0042,0,0.000239,0.002105,,5.7e-05,,,,,,,,,0.175,,0.00126,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,
0024000395553,https://world.openfoodfacts.org/product/0024000395553,usda-ndb-import,1489055256,1587573062,"del monte, healthy kids peach chunks",,,,,,,del monte quality,del-monte-quality,"plant-based foods and beverages, plant-based foods, canned foods, fruits and vegetables based foods, canned plant-based foods, fruits based foods, canned fruits","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits",,,,,,,,,,,,,united states,"peaches, water, sugar, calcium gluconate*, calcium lactate*, ascorbic acid (vitamin c)*, natural flavor, citric acid, vitamin a palmitate*.",,,,,0.5 cup (124 g),124,,1,en:e330,0,,,0,,,-3,a,4,fruits and vegetables,fruits,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",del monte foods inc.,,,en:canned-fruits,,,,,,,,,,48,201,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.9,10.48,,,,,,,,,0.8,,,0,,,,0.01,0.004,,0.0001815,,,,,0.0484,,,,,,,,,,,,0.081,,0.081,,0,,,,,,,,,,,,,,,,,,,,,-3,,,,,,,,
0028190006213,https://world.openfoodfacts.org/product/0028190006213,usda-ndb-import,1489053328,1587572658,"jolly time, healthy pop, kettle corn",,,,,,,jolly time,jolly-time,snacks,en:snacks,,,,,,,,,,,,,united states,"100% whole grain non-gmo pop corn, partially hydrogenated soybean oil, salt, dextrin, sucralose, artificial flavor, soy lecithin, food starch-modified, annatto for coloring.",,en:soybeans,,,2 tbsp (34 g),34,,3,"en:e1400,en:e322,en:e322i,en:e955",0,,,0,,,8,c,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",american pop corn company,,,en:snacks,,,,,,,,,,324,1356,,5.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73.53,0,,,,,,,,,14.7,,,8.82,,,,2.06,0.824,,0,,,,,0,,,,,,,,,,,,,,0,,0.00212,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,
0654989950100,https://world.openfoodfacts.org/product/0654989950100,usda-ndb-import,1489052864,1587572320,soynut butter,,,,,,,im. Healthy,im-healthy,"plant-based foods and beverages, plant-based foods, fats, vegetable fats","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats",,,,,,,,,,,,,united states,"roasted soybeans (non-gmo), naturally pressed soybean oil, maltodextrin (from corn), honey, granulated cane sugar, palm oil, salt",,,,,2 tbsp (32 g),32,,0,,0,,,0,,,8,c,2,fat and sauces,fats,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",the soy nut butter co,,,en:vegetable-fats,,,,,,,,,,594,2485,,43.75,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.25,12.5,,,,,,,,,12.5,,,21.88,,,,0.78,0.312,,0,,,,,0,,,,,,,,,,,,,,0.094,,0.00394,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,
0647878233170,https://world.openfoodfacts.org/product/0647878233170,usda-ndb-import,1489052285,1587571953,"california healthy harvest, bartlett pear halves in syrup",,,,,,,california healthy harvest,california-healthy-harvest,"plant-based foods and beverages, plant-based foods, canned foods, fruits and vegetables based foods, canned plant-based foods, fruits based foods, canned fruits","en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits",,,,,,,,,,,,,united states,"pears, water, corn syrup, sugar.",,,,,0.5 cup (127 g),127,,0,,0,,,0,,,-1,a,3,fruits and vegetables,fruits,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","we deal, inc.",,,en:canned-fruits,,,,,,,,,,79,331,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.9,18.11,,,,,,,,,0.8,,,0,,,,0.02,0.008,,0,,,,,0.0019,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,
0041497331208,https://world.openfoodfacts.org/product/0041497331208,usda-ndb-import,1489051799,1587571651,"weis quality, healthy chunky vegetable soup",,,,,,,weis quality,weis-quality,"canned foods, meals, soups, canned meals, canned soups","en:canned-foods,en:meals,en:soups,en:canned-meals,en:canned-soups",,,,,,,,,,,,,united states,"chicken broth, carrots, potatoes, celery, peas, diced tomatoes (tomatoes, tomato juice, salt, citric acid, calcium chloride), green beans, corn, tomato paste, high fructose corn syrup, contains less than 2% of modified food starch, onions, flavoring (minerals [potassium chloride, magnesium chloride, magnesium sulfate], yeast extract, natural flavor), salt, sea salt, hydrolyzed soy and wheat gluten proteins, onion powder, dextrose, spice extract, garlic powder, dehydrated parsley, disodium inosinate, disodium guanylate.",,en:celery,,,1 cup (245 g),245,,3,"en:e330,en:e627,en:e631",0,,,0,,,-1,a,4,composite foods,one-dish meals,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded","weis markets, inc.",,,en:canned-soups,,,,,,,,,,49,205,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,10.2,2.86,,,,,,,,,1.2,,,1.63,,,,0.44,0.176,,0.0006123,,,,,0,,,,,,,,,,,,0.224,,0.024,,0.00029,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,
0602652171833,https://world.openfoodfacts.org/product/0602652171833,usda-ndb-import,1489051602,1587571494,"kind, 100% healthy whole grains, dark chocolate & cranberry clusters",,,,,,,kind,kind,"plant-based foods and beverages, plant-based foods, cereals and potatoes, cereals and their products","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products",,,,,,,,,,,,,united states,"whole grains (gluten free oats, brown rice, millet, gluten free oat flour, amaranth, buckwheat, quinoa), evaporated cane juice, dark chocolate (sugar, chocolate liquor, cocoa butter, soy lecithin), canola oil, chicory root fiber, cranberries, sugar, molasses, sea salt, natural vitamin e, sunflower oil.",,en:soybeans,,,0.33 cup (29 g),29,,1,"en:e322,en:e322i",0,,,0,,,6,c,3,cereals and potatoes,cereals,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",kind inc.,,,en:cereals-and-their-products,,,,,,,,,,448,1874,,10.34,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,79.31,24.14,,,,,,,,,10.3,,,10.34,,,,0.1725,0.069,,0,,,,,0,,,,,,,,,,,,,,0.069,,0.00372,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,
0161321034553,https://world.openfoodfacts.org/product/0161321034553,usda-ndb-import,1489050395,1587571374,"dreamfields healthy carb living, linguine",,,,,,,dreamfields,dreamfields,"plant-based foods and beverages, plant-based foods, cereals and potatoes, cereals and their products, pastas","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas",,,,,,,,,,,,,united states,"enriched semolina, [semolina, iron (ferrous sulfate), and b vitamins (niacin, thiamin mononitrate, riboflavin, folic acid)], inulin (vegetable fiber), wheat gluten (plant protein), xanthan gum (food fiber), pectin (fruit fiber), potassium chloride",,,,,2 onz (56 g),56,,2,"en:e415,en:e440",0,,,0,,,-6,a,4,cereals and potatoes,cereals,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",dakota growers pasta company,,,en:pastas,,,,,,,,,,339,1418,,1.79,0,,,,,,,,,,,,,,,0.18,0.54,,,,,,,,,,,,,,,,,0,0,73.21,1.79,,,,,,,,,8.9,,,12.5,,,,0.045,0.018,,0,,,,,0,0.001,0.000455,0.007143,0.000214,5.6e-05,0.000214,,,0.000357,,,,,0,0.143,0.00321,,0.00107,0.000214,,,,,,,,,,,,,,,,,,-6,,,,,,,,
11472162,https://world.openfoodfacts.org/product/11472162,halal-app-chakib,1584544891,1584544891,bean boozled,,,1,premium,premium,,jelly belly,jelly-belly,"snacks, sweet snacks, confectioneries, candies","en:snacks,en:sweet-snacks,en:confectioneries,en:candies",,,,,not healthy,en:not-healthy,,,,,,,en:united states,,,,,,,,,,,,,,,,,,,,sugary snacks,sweets,"en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-uploaded",,,,en:candies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0072655220096,https://world.openfoodfacts.org/product/0072655220096,openfoodfacts-contributors,1576859721,1584374358,cafe steamers grilled white meat chicken with mushrooms,,,,,,,healthy choice,healthy-choice,,,,,,,no preservatives,en:no-preservatives,,,,,,,united states,"cooked rice (water, white rice, wild rice), cooked chicken (chicken breast, water, olive oil, contains 2% or less of: isolated soy protein product [isolated soy protein, modified potato starch, corn starch, carrageenan, soy lecithin], dextrose, potassium chloride, salt, sodium phosphates, flavoring), water, mushrooms, carrots, celery, contains 2% or less of: chicken flavor (chicken broth, salt, chicken fat), modified corn starch, soybean oil, chablis wine, butter (cream, salt), nonfat dry milk, salt, flavorings, sautéed vegetable purees (carrots, celery and onions), sugar, xanthan gum, maltodextrin, guar gum.","en:milk,en:soybeans","en:celery,en:milk,en:soybeans",,,262g,262,,4,"en:e322,en:e322i,en:e407,en:e412,en:e415",0,,,0,,,,,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded",,,,,https://static.openfoodfacts.org/images/products/007/265/522/0096/front_en.4.400.jpg,https://static.openfoodfacts.org/images/products/007/265/522/0096/front_en.4.200.jpg,https://static.openfoodfacts.org/images/products/007/265/522/0096/front_en.4.400.jpg,https://static.openfoodfacts.org/images/products/007/265/522/0096/front_en.4.200.jpg,https://static.openfoodfacts.org/images/products/007/265/522/0096/ingredients_en.8.400.jpg,https://static.openfoodfacts.org/images/products/007/265/522/0096/ingredients_en.8.200.jpg,https://static.openfoodfacts.org/images/products/007/265/522/0096/nutrition_en.6.400.jpg,https://static.openfoodfacts.org/images/products/007/265/522/0096/nutrition_en.6.200.jpg,,9.16,38,,1.91,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21,0.38167938931298,,,,,,,,,3,,,5.73,,,,0.5817,0.23268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0070378666047,https://world.openfoodfacts.org/product/0070378666047,waistline-app,1583524100,1583524100,healthy grains breaf,,,,,,,nature's cupboard,nature-s-cupboard,,,,,,,,,,,,,,,en:united states,,,,,,2slices,0,,,,,,,,,,,,,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294571588,https://world.openfoodfacts.org/product/7294571588,openfoodfacts-contributors,1581538747,1581538841,sara lee delightful healthy multi-grain bread,,,,,,,,,,,,,,,,,,,,,,,en:united states,"whole wheat flour, water, wheat gluten, modified wheat starch, sugar, yeast, whole grains (bulgur wheat, wheat, rye, oats, barley, triticale, corn, millet), cellulose fiber, salt, soybean oil, preservatives (calcium propionate, sorbic acid), mono - and diglycerides, natural flavor, wheat bran, datem, cellulose gum, calcium sulfate, monocalcium phosphate, ground flaxmeal, reb a (stevia leaf sweetener), cornstarch, soy lecithin, citric acid, grain vinegar, honey solids, potassium iodate,",,"en:gluten,en:oats,en:soybeans",,,,,,8,"en:e200,en:e282,en:e322,en:e322i,en:e330,en:e341,en:e341i,en:e466,en:e471,en:e472e",0,,,0,,,,,4,unknown,unknown,"en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded",,,,,,,,,https://static.openfoodfacts.org/images/products/729/457/158/8/ingredients_en.4.400.jpg,https://static.openfoodfacts.org/images/products/729/457/158/8/ingredients_en.4.200.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
